,,conversion,click,cvr,click percentage of total data
3619,mansfield,5,69,0.07246376811594203,0.05549523464832911
4006,mooresville,2,69,0.028985507246376812,0.05549523464832911
3863,midland,2,69,0.028985507246376812,0.05549523464832911
5184,riverview,2,68,0.029411764705882353,0.05469095588530985
88,alpharetta,1,68,0.014705882352941176,0.05469095588530985
3064,kent,1,67,0.014925373134328358,0.05388667712229059
700,broken arrow,6,67,0.08955223880597014,0.05388667712229059
3903,milton,4,67,0.05970149253731343,0.05388667712229059
4980,princeton,7,67,0.1044776119402985,0.05388667712229059
882,carlsbad,2,67,0.029850746268656716,0.05388667712229059
3821,meridian,5,66,0.07575757575757576,0.05308239835927133
4081,mount pleasant,2,66,0.030303030303030304,0.05308239835927133
5071,reading,1,66,0.015151515151515152,0.05308239835927133
4247,new port richey,5,65,0.07692307692307693,0.05227811959625206
5422,savannah,4,65,0.06153846153846154,0.05227811959625206
3560,macon,8,65,0.12307692307692308,0.05227811959625206
4484,olathe,6,64,0.09375,0.051473840833232795
372,beaverton,4,64,0.0625,0.051473840833232795
2427,greensburg,8,64,0.125,0.051473840833232795
5113,reseda,4,63,0.06349206349206349,0.05066956207021354
6213,utica,5,63,0.07936507936507936,0.05066956207021354
2977,johnson city,0,63,0.0,0.05066956207021354
6486,west des moines,1,63,0.015873015873015872,0.05066956207021354
3410,litchfield,2,63,0.031746031746031744,0.05066956207021354
1872,erie,2,63,0.031746031746031744,0.05066956207021354
4608,palm bay,9,62,0.14516129032258066,0.04986528330719427
4465,odessa,5,62,0.08064516129032258,0.04986528330719427
4088,mount vernon,3,62,0.04838709677419355,0.04986528330719427
1450,danville,3,62,0.04838709677419355,0.04986528330719427
4146,naperville,0,61,0.0,0.049061004544175016
1784,elgin,4,61,0.06557377049180328,0.049061004544175016
4455,oceanside,1,61,0.01639344262295082,0.049061004544175016
665,brentwood,1,61,0.01639344262295082,0.049061004544175016
6770,york,1,61,0.01639344262295082,0.049061004544175016
6106,topeka,2,61,0.03278688524590164,0.049061004544175016
5020,quincy,2,61,0.03278688524590164,0.049061004544175016
6555,westminster,2,61,0.03278688524590164,0.049061004544175016
2091,frederick,3,60,0.05,0.048256725781155745
1010,charlottesville,0,60,0.0,0.048256725781155745
3006,kalamazoo,3,60,0.05,0.048256725781155745
3834,metairie,10,60,0.16666666666666666,0.048256725781155745
1144,clayton,2,60,0.03333333333333333,0.048256725781155745
2948,jasper,2,60,0.03333333333333333,0.048256725781155745
3254,lakewood,2,60,0.03333333333333333,0.048256725781155745
3500,loveland,5,60,0.08333333333333333,0.048256725781155745
5344,san bernardino,4,60,0.06666666666666667,0.048256725781155745
3434,livonia,1,59,0.01694915254237288,0.04745244701813649
5724,spartanburg,0,59,0.0,0.04745244701813649
5765,st augustine,3,59,0.05084745762711865,0.04745244701813649
2508,hamilton,1,59,0.01694915254237288,0.04745244701813649
5362,san marcos,4,59,0.06779661016949153,0.04745244701813649
1586,douglasville,4,58,0.06896551724137931,0.04664816825511722
2432,greenwood,7,58,0.1206896551724138,0.04664816825511722
4319,norcross,0,58,0.0,0.04664816825511722
6572,wheaton,7,58,0.1206896551724138,0.04664816825511722
5432,schenectady,1,58,0.017241379310344827,0.04664816825511722
2854,hyattsville,0,58,0.0,0.04664816825511722
1096,chula vista,3,58,0.05172413793103448,0.04664816825511722
6185,tyler,4,58,0.06896551724137931,0.04664816825511722
6727,woodstock,10,57,0.17543859649122806,0.045843889492097965
2211,garden grove,5,57,0.08771929824561403,0.045843889492097965
4469,ogden,1,57,0.017543859649122806,0.045843889492097965
3865,midlothian,1,56,0.017857142857142856,0.045039610729078694
3987,monticello,2,56,0.03571428571428571,0.045039610729078694
2561,hartford,5,56,0.08928571428571429,0.045039610729078694
